,ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
5296,2032-07-02,40,32646,535,0,3,16,19422,72,1,1,1,317,0.1204188115405762,5,0,0.2412162145947477,0,1,0,35,22,842,1598,13292,55086,2720.5,0.7720364015307405,6,10826,0.266922,0.2553657509758715,529.5867552928324,0.3111879269593208,0,52.0
18139,2067-08-31,59,103457,609,0,4,35,22205,72,2,0,0,260,0.4392602296509689,5,0,0.5947189559410537,0,2,0,33,2,2389,1087,36614,7653,8621.416666666666,0.8955613519444324,0,28961,0.232705,0.2216361488757926,560.0841914626309,0.0951217442758979,1,47.2
12838,2053-02-24,44,76094,657,1,4,22,31582,72,1,1,0,495,0.1640500634605213,3,0,0.3446088004460589,0,3,0,22,13,4284,3291,75533,33828,6341.166666666667,0.8044155115460789,9,41705,0.218082,0.218840629620231,791.3614214660461,0.2028587938285877,0,50.0
3582,2027-10-23,63,29904,566,0,3,40,13692,48,2,3,1,346,0.1718184595144544,2,1,0.4882541095354635,0,4,0,21,9,3542,2048,53985,25454,2492.0,0.6115955583269804,6,28531,0.225692,0.1956432185664214,413.4808581367596,0.3047675995733385,0,58.0
7534,2038-08-18,33,70018,585,0,3,7,17263,24,2,3,3,877,0.5032792385333583,0,1,0.5075894039633309,0,4,0,26,1,11779,609,39169,13583,5834.833333333333,0.8654418643384539,3,25586,0.199763,0.2173998248590704,893.3574884437054,0.3034118349756414,0,63.0
14050,2056-06-20,43,56713,538,0,1,24,14753,36,0,0,0,410,0.3630603633608943,4,1,0.2093794174784831,0,0,1,25,4,3178,282,289227,14850,4726.083333333333,0.8837041975414982,4,274377,0.2307529999999999,0.250237836197288,586.7623033763031,0.2109066288243548,0,55.0
13979,2056-04-10,42,108087,649,1,1,22,27258,36,0,5,3,263,0.2394100793534769,3,1,0.069566182976573,0,0,0,25,24,812,948,191190,19504,9007.25,0.6802067277467347,7,171686,0.187758,0.1875388452072962,995.7811914482112,0.1397519988285227,1,36.0
16313,2062-08-31,41,45373,597,1,3,19,20252,48,1,2,3,208,0.359166252163323,4,0,0.2337765611004711,0,0,0,22,11,4441,1312,58688,9934,3781.0833333333335,0.8666023461365939,5,48754,0.216752,0.2205009965487689,638.6120467838866,0.223907269993314,0,56.0
7201,2037-09-19,40,44510,593,0,0,20,15873,36,2,2,2,365,0.4623296291253225,4,2,0.0079717891981659,0,1,0,19,26,9730,740,59229,46469,3709.1666666666665,0.9486675750189216,4,12760,0.204373,0.1899109005056869,581.7695029461458,0.2552512701719557,0,52.0
18477,2068-08-03,46,21412,583,0,3,23,31014,108,1,0,3,192,0.5252109580035057,0,1,0.3609140147748425,0,4,0,26,20,2878,199,205986,8173,1784.3333333333333,0.8026331755050794,4,197813,0.284514,0.2635785905624203,753.3112574051623,0.529784003776478,0,53.0
14502,2057-09-15,49,88413,562,0,0,26,13437,84,2,0,3,194,0.1590791669606414,5,2,0.2130215842834484,0,1,0,19,16,3744,304,105614,18435,7367.75,0.5008190076960874,5,87179,0.257437,0.24714698436347,337.6652167106312,0.0721611369428429,1,38.400000000000006
17531,2065-12-31,49,81976,610,0,0,28,38976,72,2,1,3,583,0.3456321335151418,3,0,0.4389126364986939,0,1,0,19,13,1484,1384,24016,17769,6831.333333333333,0.5849329001430333,7,6247,0.2489759999999999,0.2162694534692689,970.7038744290244,0.2274378658771871,0,52.0
15171,2059-07-16,61,29363,586,0,3,40,16742,60,1,1,0,600,0.0706520732929519,2,1,0.1749540455283082,0,3,0,31,6,5618,332,129171,5055,2446.9166666666665,0.7901227354775909,7,124116,0.228742,0.2251522191734782,467.3135206037019,0.4361871146423874,0,49.0
8219,2040-07-03,24,31971,566,0,4,0,20775,48,1,0,2,175,0.4912783642051868,2,1,0.3532893238029738,0,0,0,20,5,1200,1925,34978,43568,2664.25,0.893125317797642,7,8111,0.2327749999999999,0.2358012579634573,672.4898499178167,0.3180969690974258,0,58.0
12762,2052-12-10,32,62019,515,0,1,5,14815,36,1,4,1,362,0.3961150144289359,3,0,0.0766294428439596,0,1,0,24,3,9702,5409,19121,14941,5168.25,0.9384478955657084,3,4180,0.242315,0.2607755809587091,597.5177952923832,0.1856562270192779,0,53.0
10310,2046-03-25,41,46119,578,0,0,20,8664,48,2,2,2,257,0.4685031381565058,5,2,0.2117547262977497,0,1,0,20,14,724,808,15827,4734,3843.25,0.5969051328563927,4,11093,0.214664,0.2166293646718792,271.3857006415924,0.1374840826492142,0,54.0
2950,2026-01-29,54,27955,594,0,0,32,38411,60,1,5,0,624,0.3989043237986291,2,1,0.6589684903941844,0,0,0,26,3,15271,203,40296,20146,2329.583333333333,0.8022078785915615,6,20150,0.246411,0.2475782969637195,1121.9667765730017,0.7494759906591314,0,63.0
14892,2058-10-10,46,47704,628,1,1,22,30854,60,1,1,1,288,0.7060887038039071,2,0,0.3117665804893618,0,3,0,22,22,4627,1503,213223,14915,3975.3333333333335,0.9224661825660028,8,198308,0.221854,0.2225328837118212,856.6031820415672,0.2879263412816285,0,53.0
2924,2026-01-03,41,107366,589,0,1,20,41364,60,1,3,0,466,0.4547978067800927,4,3,0.1609659651981224,0,0,0,31,5,3220,325,73759,21433,8947.166666666666,0.9234067929923888,9,52326,0.251864,0.2554071154309653,1227.2354413021217,0.1892482284487217,0,50.0
515,2019-05-31,49,47130,630,0,4,26,26376,60,2,0,3,778,0.141497628085897,6,1,0.2523693190119153,0,0,0,29,18,3499,514,24128,6835,3927.5,0.8866495254443433,4,17293,0.216376,0.1919413326920836,687.0285364829763,0.3730180869466521,0,49.0
14908,2058-10-26,55,32802,615,0,1,32,26245,48,1,1,2,193,0.2843972974084994,5,1,0.2295143135426139,0,4,1,21,9,2458,304,46452,33095,2733.5,0.8414606499041992,6,13357,0.213745,0.256494,879.7417099677363,0.3924425498327186,0,57.0
10853,2047-09-19,35,23658,622,0,1,12,18078,72,0,3,3,270,0.4992630069428602,2,0,0.4510535402220599,0,4,0,26,5,4270,803,135563,23232,1971.5,0.8176386660888589,4,112331,0.222078,0.2194538082536604,453.6442164797696,0.3670526079024953,0,54.0
18031,2067-05-15,19,46250,539,0,1,0,20812,36,1,0,0,337,0.4619898700115692,3,1,0.0390476368097493,0,1,0,29,19,1347,4772,46099,19237,3854.1666666666665,0.6132247906139907,5,26862,0.236312,0.2472129563346677,824.4168304834484,0.3013405830443542,0,52.0
7134,2037-07-14,35,28791,489,1,2,14,32119,60,1,1,2,112,0.1340663584768923,4,2,0.1016342552989136,0,3,0,24,4,471,2212,48531,105832,2399.25,0.6510762326975048,2,7874,0.292619,0.3101593235430745,1059.290702503234,0.4881903521947417,0,57.0
12211,2051-06-08,39,18096,551,0,4,17,28081,120,2,0,1,515,0.0357666808363304,2,1,0.382349384729947,0,1,0,20,20,1624,1446,18719,83666,1508.0,0.5615341117546946,3,7339,0.307581,0.2964531197760753,732.9192826540431,0.8275326808050683,0,55.0
13103,2053-11-16,22,70863,621,0,4,0,7039,72,0,3,1,743,0.3604902929368592,3,0,0.5669542264075168,0,0,0,24,13,3916,416,17152,85801,5905.25,0.8038538369161794,4,3607,0.211539,0.2133481269076962,174.0942498708154,0.1553015113451277,0,55.0
5641,2033-06-12,33,50581,532,0,0,8,15509,24,1,3,0,681,0.1605884823824265,4,0,0.1285800061360994,0,4,0,30,29,1558,1504,42826,23503,4215.083333333333,0.9952501653361668,5,19323,0.224509,0.2694107999999999,842.9197789979207,0.3615396561549801,0,49.0
2833,2025-10-04,36,19408,540,0,3,13,19525,96,2,1,0,108,0.2669498515171815,3,2,0.2257425895123808,0,1,1,25,18,1929,7652,77412,60272,1617.3333333333333,0.967140203698581,6,17140,0.284525,0.2672698049901446,494.5473035268328,0.3725560409275553,0,60.0
12023,2050-12-02,53,29698,638,0,0,31,9672,72,1,0,2,352,0.1584307323795228,3,0,0.2869873863695769,0,3,0,20,20,2611,128,75437,7034,2474.833333333333,0.8087679386494305,2,68403,0.205672,0.2069528486811977,235.5862554041191,0.2374245762290197,0,48.0
5451,2032-12-04,41,17997,480,0,3,17,19401,36,3,0,0,603,0.5402836757951235,4,1,0.1754980823955417,0,4,0,25,22,2706,510,60407,6874,1499.75,0.9446089700527204,7,53533,0.264401,0.3000121081529301,823.6159069479347,0.95123581060039,0,51.0
1206,2021-04-21,31,15000,580,0,0,9,17839,60,2,1,3,445,0.2389804248804917,4,0,0.1168157679386197,0,1,0,20,29,6583,5250,58577,5930,1250.0,0.8121571934017857,8,52647,0.232839,0.2319738358493608,504.91489858611567,0.7599319188688926,0,50.0
17540,2066-01-09,50,56683,591,0,0,29,11882,12,2,4,0,363,0.3970465505790904,3,0,0.2634657545916666,0,1,0,27,15,3676,1380,38879,6916,4723.583333333333,0.8766693295633496,5,31963,0.181382,0.1812916159892167,1090.0721924007792,0.3076207382955974,1,41.6
15563,2060-08-11,18,32679,581,1,3,0,13158,36,1,0,2,934,0.1631006930133762,2,2,0.2217547482369097,0,3,0,24,9,754,5040,35406,38433,2723.25,0.881665056312056,2,9456,0.207658,0.1809377046849062,476.3123999805035,0.5178784173250724,0,56.0
12983,2053-07-19,49,115154,534,1,0,24,17652,12,1,0,3,426,0.1088231366801049,3,1,0.1262400287744327,0,4,0,25,16,1849,2221,323178,21144,9596.166666666666,0.9085441572396836,5,302034,0.215652,0.2078502505269767,1641.8236443176154,0.2154843403773328,1,36.0
7215,2037-10-03,46,55108,460,0,3,24,15011,36,2,2,3,304,0.0520036387598048,3,1,0.1845614116921661,0,1,0,18,1,2539,1467,244069,19516,4592.333333333333,0.8731332451184323,0,224553,0.270011,0.2305052092187902,581.4669688068383,0.1928141762662782,1,39.2
16759,2063-11-20,36,43913,509,1,1,12,18607,36,1,1,0,306,0.4265837811769908,6,2,0.4960311225831021,0,3,0,23,11,753,1781,20826,13918,3659.4166666666665,0.8280360403906833,6,6908,0.249107,0.2903033713685533,780.0467644154809,0.2967813898614481,0,61.0
9247,2043-04-27,28,21943,586,0,2,5,20965,60,2,2,0,316,0.2900336812301855,4,2,0.3430800875102954,0,3,0,26,17,768,442,373073,23268,1828.5833333333333,0.8661427333308365,9,349805,0.232965,0.1871634162951587,540.5766825599491,0.4684373235528136,1,40.0
11952,2050-09-22,35,47222,561,0,0,14,17770,48,1,1,1,1005,0.2962106781727615,0,0,0.1903606056524791,0,3,0,23,1,561,597,27651,12942,3935.1666666666665,0.9346084704446662,8,14709,0.23227,0.244039760750743,583.310370390822,0.4036195935091665,0,55.0
11558,2049-08-24,41,58680,618,0,0,19,23411,36,2,1,1,200,0.2170906154965984,2,1,0.3801464510321878,0,2,0,19,1,729,2683,75768,23713,4890.0,0.8887430086268612,4,52055,0.199411,0.2063376752744236,877.6149805284148,0.2203711616622525,0,53.0
18362,2068-04-10,49,25282,543,0,3,26,29272,96,1,0,0,579,0.2938856286395662,5,0,0.2337742146783601,0,2,0,24,23,3565,3013,53685,13585,2106.833333333333,0.6234603625859605,4,40100,0.292772,0.257454763554819,722.1153561116781,0.6175691904651585,0,54.0
8290,2040-09-12,38,30214,522,0,3,18,26737,72,1,4,2,320,0.3070918425598234,4,2,0.5352454217791943,0,0,0,28,15,675,241,67562,30297,2517.833333333333,0.8384473209759464,6,37265,0.280737,0.2776617629809363,766.256908538142,0.4314252632043987,0,59.0
4547,2030-06-14,39,121006,524,0,0,16,29227,36,2,3,0,598,0.7489938111600724,6,1,0.2515925103656156,0,1,1,25,9,12800,1180,33879,7561,10083.833333333334,0.890141942416878,7,26318,0.252227,0.257657298267435,1173.9296233995503,0.1757198443118077,0,59.0
10284,2046-02-27,41,27371,631,0,3,19,15529,60,1,2,3,527,0.2335432366199125,4,0,0.1601175147680816,0,0,0,24,14,1170,4970,133279,8592,2280.9166666666665,0.8066096870068585,6,124687,0.205029,0.1956197732164881,407.6479193588456,0.4097685518361093,0,45.0
15057,2059-03-24,18,55183,599,0,0,0,9697,24,1,2,0,472,0.3932657365294708,3,2,0.2919302852330573,0,3,0,22,9,5888,3341,34543,9313,4598.583333333333,0.558200216432406,5,25230,0.185197,0.14927733351224,469.8421484360415,0.2048113691033923,1,42.400000000000006
15125,2059-05-31,37,24900,609,0,0,12,13262,48,1,3,0,195,0.0901542102513575,1,0,0.4547176249751833,0,2,0,20,7,13781,3831,74723,21556,2075.0,0.878191660023602,5,53167,0.203762,0.207724611322336,409.04571141502174,0.2911063669469984,0,53.0
19099,2070-04-17,41,109651,510,0,3,16,25953,72,1,1,3,321,0.5877899512055196,3,0,0.0626014305714032,0,1,0,32,27,7670,806,214332,3470,9137.583333333334,0.7034001834817537,3,210862,0.285953,0.3140586108481232,804.4460381912929,0.1231667058056517,1,36.8
4578,2030-07-15,33,24324,448,0,4,8,26631,36,1,0,0,323,0.4800284967951395,5,1,0.4228709158577792,0,1,0,27,7,2497,841,53949,48055,2027.0,0.7290368065296589,6,5894,0.2876309999999999,0.2490812849179133,1057.5503610220032,0.6810805925120884,0,60.0
3918,2028-09-23,51,128850,628,1,3,31,40127,36,2,1,1,199,0.1998179428377922,4,1,0.4385320531267404,0,1,0,23,19,8576,1773,111911,15856,10737.5,0.8998168225593484,6,96055,0.211127,0.2236585847558021,1540.0735604777403,0.1619626133157383,1,40.8
13296,2054-05-28,46,21098,581,0,4,21,9951,60,2,1,0,266,0.3748888687315631,2,1,0.5247910817206115,0,3,0,27,2,1812,1337,109200,34322,1758.1666666666667,0.9344894954105244,3,74878,0.224451,0.2095696335640469,268.9671335643818,0.3042755523164556,0,62.0
5913,2034-03-11,44,38812,622,0,4,21,25749,36,1,2,3,442,0.1051662517325538,2,1,0.1455591161540551,0,1,0,29,27,6545,5559,83412,38256,3234.333333333333,0.8751239339915042,5,45156,0.199749,0.1762993291588717,926.1148693226412,0.4229974861350019,1,37.6
11083,2048-05-06,34,146209,556,0,3,14,29361,48,1,3,0,404,0.1106348342747717,2,1,0.2424076409711705,0,0,0,29,17,2517,2884,231326,28797,12184.083333333334,0.769090231530167,3,202529,0.246361,0.247319899138331,969.1426947611512,0.1126997129939594,1,36.0
18907,2069-10-07,20,15000,476,0,4,0,22538,48,2,0,2,316,0.5548495091454239,6,2,0.2006122419239305,0,3,0,35,9,3180,1570,57164,22095,1250.0,0.7041197018709786,6,35069,0.279538,0.3354456,858.6181097480079,0.9396944877984064,0,56.0
3861,2028-07-28,30,46575,573,1,1,6,15903,60,2,4,2,679,0.2741794105675337,4,2,0.2244642814300083,0,1,0,26,24,1748,2084,109420,9537,3881.25,0.8637591802776663,4,99883,0.234403,0.2155845495598364,435.2404684748352,0.2870828904282989,1,43.2
9044,2042-10-06,36,68774,625,1,1,15,41668,36,2,0,1,393,0.2818153167250687,1,1,0.5265056986015813,0,1,0,25,9,406,931,14233,4160,5731.166666666667,0.8102633041035189,7,10073,0.214168,0.2331687767730818,1619.8465416038348,0.3512106101033241,0,59.0
2449,2024-09-15,31,34728,594,0,1,10,22960,84,1,3,1,674,0.2695304845554522,1,0,0.3649069476412885,0,0,0,25,16,16493,930,25578,16292,2894.0,0.8340274400225566,4,9286,0.25096,0.2401066296863006,566.7114362164355,0.4287185335924103,0,55.0
18872,2069-09-02,37,40058,481,0,1,16,24468,24,2,1,0,126,0.2671172854240978,1,1,0.3253279442037231,0,3,1,29,29,1411,6695,21206,20010,3338.1666666666665,0.7890006419484137,6,1196,0.258968,0.2925314508547071,1358.6859897928637,0.4447608936420781,0,61.0
5591,2033-04-23,36,40243,631,1,4,13,32188,60,1,0,0,380,0.1825418548398748,6,0,0.208058225325295,0,4,0,22,9,5058,995,31162,24066,3353.583333333333,0.8702097011864369,3,7096,0.221688,0.2108515493129956,872.3361182669016,0.3734322346545441,0,53.0
982,2020-09-09,28,41395,585,0,3,5,11503,60,1,3,0,324,0.430291093054684,1,1,0.137750458401528,0,1,0,21,10,2439,421,24230,6322,3449.583333333333,0.7731489988088996,5,17908,0.224003,0.2432585334195821,333.0971386037184,0.1904859442745408,0,52.0
12921,2053-05-18,44,104003,586,0,1,19,15456,72,3,0,3,336,0.2339190223790481,5,1,0.2140696503209148,0,2,0,26,12,5086,2140,80723,52952,8666.916666666666,0.9493066348661012,4,27771,0.237456,0.2659162696103644,431.5623958387585,0.0885623371447468,1,40.8
15535,2060-07-14,63,147452,685,0,1,41,35987,48,1,0,3,328,0.2751530777678703,2,2,0.4060490103706635,0,0,0,24,24,19197,100,35662,5575,12287.666666666666,0.8194608365972325,4,30087,0.188487,0.2086153804349242,1111.6841213359814,0.1171649720317919,1,38.400000000000006
12419,2052-01-02,37,66321,576,0,3,12,15031,60,2,0,3,317,0.2169733099026741,2,1,0.2142060102869486,0,1,0,25,3,10504,2161,20564,69003,5526.75,0.8028619212174534,9,4034,0.232031,0.2590671016748611,449.2054206527744,0.1386358023526981,0,55.0
3891,2028-08-27,46,64045,591,1,4,24,28100,12,1,0,0,1166,0.5868064403575338,5,0,0.1612245414610351,0,0,0,26,11,3115,473,53269,16960,5337.083333333333,0.8222934565833867,2,36309,0.1976,0.2059499600922632,2611.0381474438364,0.7076970531552196,0,54.0
11990,2050-10-30,33,52323,524,0,0,11,36655,60,2,0,1,437,0.334679420256458,3,3,0.1794385545843286,0,3,0,14,20,1155,1370,25116,63703,4360.25,0.3229140770296931,6,2260,0.279655,0.2523446720772908,1080.9171715192406,0.3481261788932379,0,50.0
7229,2037-10-17,47,104727,477,0,1,24,17313,12,2,1,0,358,0.0182339385587197,6,1,0.2798493776749425,0,3,0,29,26,3702,799,43634,15770,8727.25,0.9816475721184132,6,27864,0.243813,0.2500634087990293,1645.5535645151533,0.229574443784142,1,40.0
5087,2031-12-06,46,43298,611,0,1,19,25301,60,0,2,3,461,0.679081777980952,2,0,0.2789798119463373,0,0,0,33,15,3577,1768,82178,12901,3608.1666666666665,0.6874798199909475,8,69277,0.2248009999999999,0.2234778138813906,703.798219643641,0.3228227316671369,0,50.0
1828,2023-01-03,38,33555,593,0,4,18,11467,108,0,0,2,168,0.5473161673716344,7,2,0.1267165214523064,0,3,0,29,9,1325,6466,12022,55422,2796.25,0.9158533633895932,3,10525,0.259967,0.2295523887130849,251.89973867908785,0.1501653066353465,0,53.0
10385,2046-06-08,38,57214,478,0,1,13,44042,48,1,0,0,181,0.564546738647873,4,0,0.2448901174689296,0,1,0,29,7,11374,820,83657,4540,4767.833333333333,0.815816162255891,1,79117,0.300042,0.3168550368265488,1629.2406278472854,0.3796778329459123,0,52.0
7093,2037-06-03,54,25136,488,0,0,29,28718,36,0,1,0,434,0.6701899859254868,3,0,0.2436839531416694,0,4,0,20,11,944,6310,29571,90260,2094.6666666666665,0.922282930260688,5,4307,0.269718,0.2781710110558837,1185.0436356632515,0.7729361723408267,0,56.0
12944,2053-06-10,25,59092,587,0,4,3,12181,36,2,4,0,490,0.3057357265458498,5,0,0.0719083279224326,0,3,0,28,6,13379,3800,217640,23565,4924.333333333333,0.7213458799866502,7,194075,0.203681,0.1952385745891433,449.73982637604536,0.1908359493080712,1,38.400000000000006
11212,2048-09-12,48,30577,620,0,1,25,22333,72,2,0,2,521,0.2500820904023195,3,2,0.2705799269431876,0,0,0,25,23,2240,691,148906,3415,2548.083333333333,0.8980183879321869,5,145491,0.227333,0.2374142651058283,584.4565016488522,0.433838441305106,0,46.0
7196,2037-09-14,45,79128,625,0,0,27,21982,60,0,1,0,992,0.2139278128371517,3,1,0.4103361959124665,0,3,0,24,7,384,977,65168,24061,6594.0,0.8933468104949871,7,41107,0.214482,0.236481754073708,627.8964134417729,0.2456621797758224,0,54.0
9686,2044-07-09,18,71515,629,0,4,0,28997,36,2,2,2,444,0.2831615078433246,3,3,0.5769497266641739,0,2,0,17,2,3574,1046,75946,12082,5959.583333333333,0.8493562457323018,3,63864,0.199497,0.2023354864565604,1081.0861482151583,0.2559048280581962,0,57.0
17887,2066-12-22,47,31650,575,0,3,27,26793,48,1,0,0,560,0.2234468667490734,1,1,0.0801643502578695,0,1,1,25,24,11441,605,19892,26642,2637.5,0.7677869449912534,3,1093,0.234293,0.1874344,797.4910600073966,0.5146885535573068,0,57.0
15285,2059-11-07,22,18279,536,0,1,0,33224,72,2,1,3,259,0.02285746089999,3,1,0.2350566288042175,0,3,0,26,6,1334,3619,128298,14820,1523.25,0.6820446379417985,5,113478,0.280224,0.2241792,843.0520623566996,0.7234873214224188,0,51.0
16520,2063-03-26,40,26462,632,0,0,20,16734,36,2,5,1,300,0.4816782659119789,1,1,0.3218117828037433,0,3,0,21,27,1450,1442,120137,36366,2205.1666666666665,0.8674529886721124,7,83771,0.185734,0.1774185135870512,602.8093400944203,0.4094063971405428,0,52.0
7961,2039-10-19,59,86781,605,1,4,38,33859,108,1,0,0,877,0.0532959649449083,2,2,0.0435313522040255,0,4,0,21,5,2396,1141,76770,59473,7231.75,0.7411180919963023,4,17297,0.276359,0.2756069184486899,850.8984920251877,0.2389322766999948,0,50.0
12205,2051-06-02,49,15644,579,0,1,24,36372,108,1,2,3,144,0.3702072520589297,2,1,0.202364034596726,0,3,0,17,2,614,2231,48318,31449,1303.6666666666667,0.7522116056738103,3,16869,0.291872,0.2586371541831866,870.9919131448985,0.7785670517603415,0,58.0
12665,2052-09-04,32,78068,608,0,4,9,18586,96,2,1,0,581,0.1407198785270194,1,1,0.1570676265852657,0,4,0,22,3,4123,600,12097,6785,6505.666666666667,0.9057088526015662,3,5312,0.2495859999999999,0.1996687999999999,389.0523950236425,0.1491088376836054,1,39.2
5449,2032-12-02,23,40114,579,0,1,0,24513,36,1,0,0,540,0.5472569456321602,4,1,0.254839696723684,0,3,0,32,27,2106,478,85002,13686,3342.833333333333,0.7234086848321952,2,71316,0.220013,0.2145529644163042,929.269150888895,0.4395280902095712,0,52.0
16902,2064-04-11,39,34487,603,0,0,16,5959,36,1,0,3,382,0.4278765524357253,2,1,0.2324818071971374,0,3,0,25,26,2492,3663,38126,71764,2873.9166666666665,0.8823806367204446,4,3014,0.189459,0.2098235845897054,224.4517542118328,0.2110192550973408,0,51.0
13729,2055-08-04,44,24257,527,0,4,20,9890,48,2,0,3,604,0.4139567614595331,2,3,0.4082423900109515,0,4,0,25,20,3997,222,157075,138156,2021.4166666666667,0.9281122692884344,5,18919,0.24139,0.2366425718210751,320.59921568371163,0.4574015990520072,0,59.0
12340,2051-10-15,35,94010,590,0,4,12,15416,24,1,3,0,640,0.0444219287131719,5,2,0.1142970781744157,0,1,0,22,2,2557,1497,303581,15579,7834.166666666667,0.7384462972945885,5,288002,0.195416,0.2016916522536444,785.8842633395737,0.1820084157012539,1,36.8
6415,2035-07-26,31,59069,548,0,3,8,16115,48,2,1,3,288,0.3124901356829652,3,0,0.2596379427238736,0,0,0,30,21,362,578,33272,28734,4922.416666666667,0.8656206403800645,3,4538,0.237115,0.2264768812336336,513.403815444803,0.1628069848031562,0,52.0
16633,2063-07-17,32,84053,505,0,2,14,46895,108,2,1,3,594,0.0412959583563144,3,0,0.3232653451005952,0,3,0,22,19,4027,469,112876,22659,7004.416666666667,0.7644303704682726,4,90217,0.339395,0.2868933386960068,1215.940654871816,0.2583999126558456,0,50.0
14403,2057-06-08,48,40074,646,1,1,24,6697,36,1,1,2,506,0.4849191857623104,8,2,0.4177329496908304,0,1,0,25,17,6255,311,23705,5751,3339.5,0.4787101384883523,6,17954,0.168697,0.1578088574550366,234.7228292485494,0.2218065067371011,1,46.400000000000006
